,overall_ans,overall_severity,X
11066,0,0.0,Q: What age group do you find the most innocent?<br>A: 5 and younger
11067,0,0.0,Q: What American War Hero interests you  if any? Why?<br>A: MaCarther he was a reall American Ass Hole
11068,0,0.0,Q: What animals do you hunt? Big ones or small ones?<br>A: both Rabbits  and Antalope  deer  Elk sometimes bear
11069,0,0.0,Q: what are the current noises you hear? right now i hear an INSANLY annoying buzzing  coming from someplace  my uncles fishtan k  and the air conditioner :D<br>A: the T.V
11070,0,0.0,Q: What are the most important lessons youu2019ve learned in life?<br>A: Be Patient. Listen  don't yell Don't Abuse your Body
11071,0,0.0,Q: what are u doing for 4th july?<br>A: drinking beer
11072,0,0.0,N/a
11073,0,0.0,Q: What are you curious about that is naturally something you should never try? (ex. drugs  sex  alchohol ect.)<br>A: nothing  really
11074,0,0.0,Q: what are you doing for the 4th of July?<br>A: drinking beer
11075,0,0.0,Q: what are you doing right now? im eating ice cream :D<br>A: drinking beer
11076,0,0.0,Q: what are you doing right now? im watching Hannah Montana :D lmao<br>A: talking to you
11077,0,0.0,Q: What are you forever being absentminded about?<br>A: my keys. I have a hook for them right next to the door  but I am constantly putting them in places where I have to look for them
11078,0,0.0,Q: What are you plans for summer?<br>A: to go Camping as many times as I can  in as many places as i can
11079,0,0.0,Q: What are you proud of in yourself?<br>A: Being Reliable and a good friend
11080,0,0.0,Q: What are you scared of?<br>A: death.
11081,0,0.0,Q: What are you stereotyped as the most? What do you do differently that people of that particular stereotype would NEVER do?<br>A: Being a Jail Bird and Outlaw I don't steal
11082,0,0.0,Q: What are you the most absentminded about ? :]<br>A: I have Asthma  and some mornings I don't always take my meds
11083,0,0.0,Q: What are you wearing atm ? I&#039;m still in pj bottoms  a pink t shirt and a bath robe (its still chilly) (:<br>A: red shirt with white stripes  black jeans and and cowboy boots
11084,0,0.0,Q: What are your emotions right now?<br>A: Calm  peaceful and you ??
11085,0,0.0,Q: What are your favorite Christmas traditions  if any?<br>A: Trimming the Tree. Then the House  with Lights around the windows and Outside
11086,0,0.0,Q: What are your favorite song lyrics? Why?<br>A: Keep your Drink  just give me the Money >> Pink LMAO that's just FUNNY ! !
11087,0,0.0,Q: What are YOUR ideas on the exceptions that come with the rule &quot;never hit a girl&quot; ? Do you a girl who has been hit by a man ? What happened ?<br>A: I was hit by Women  and I hit back.If you raise a hand in violence towards me  you better be prepared to be hit back
11088,0,0.0,Q: What are your plans for the 4th of July? Do you like popping or watching fireworks?<br>A: I am going to watch them. Natrona County doesn't allow doing them our selfs. The show at the Lake is always pretty good
11089,0,0.0,Q: what are your thoughts on older kids wearing diapers?<br>A: they should be Potty trained
11090,0,0.0,Q: what are your thoughts on straight people? i figured that if everyone was asking me &#039;what are your thought on gay people&#039; i would change it around.<br>A: Strait people are missing out on having it both ways. I enjoy sex with women the most  but gay sex is erotic and fun
11091,0,0.0,Q: What are your thoughts on the oil spill>?<br>A: Fucking BP ! ! all the short cuts they took   just to save a few dollars that NOW is going to cost them almost a billion or more. AND they managed to fuck up our Planet even more. Thanks BP ! ! Fuckers ! !
11092,0,0.0,Q: What bad habits do you have?<br>A: I bite my fingernails
11093,0,0.0,Q: What Beer brand do you enjoy best ?<br>A: budweiser
11094,0,0.0,Q: What cause do you strongly support?<br>A: Sex    beer   and Rock n Roll
11095,0,0.0,Q: what color/length/thickness and style is your hair right now?<br>A: Brown  short and thick
11096,0,0.0,Q: what colour are your bedsheets ?<br>A: I have Superman Bed Sheets ( no Kidding )
11097,0,0.0,Q: what colour is ur computer/laptop?<br>A: gray
11098,0,0.0,Q: what did you do today? or yesterday  if your getting this tomorrow? i planted daisys(:<br>A: I went to work bboooooo
11099,0,0.0,Q: what did you have for dinner tonight? i had pizza..for like the first itm in AGES. :D<br>A: Brauts and Potato salad
11100,0,0.0,Q: what did you want to be when you were little?<br>A: a Super Hero
11101,0,0.0,Q: what do u do when ur sick?<br>A: drink beer
11102,0,0.0,Q: What do u look for in a girl ?? * Qualitys   looks   ect.<br>A: Strong Minded  Big boobs  and Outlaw like me
11103,0,0.0,Q: what do u think to irish people?<br>A: I am Part Irish  so I like them
11104,0,0.0,Q: what do u think to underage drinking?<br>A: it's ok
11105,0,0.0,Q: What do you believe is your purpose in life?<br>A: to make People Happy
11106,0,0.0,Q: What do you believe we can do to help the economy?<br>A: I really don't know
11107,0,0.3333333333333333,Q: what do you do in your free time? :D<br>A: float the river
11108,0,0.0,Q: What do you feel are the main things that drive people with initial good intentions to do bad/hurtful things?<br>A: hard to say
11109,0,0.0,Q: What do you feel is the proper way to lower juvenile crime? Stricter punishments  more after-school activities  better parenting  or etc.? Why do you feel that way?<br>A: after school activities
11110,0,0.0,Q: what do you HAVE to do before you die?<br>A: Go Camping in the Yukon Territory
11111,0,0.0,Q: What do you like about Batman?<br>A: He is the Ultimate Outlaw. Very Disturbed and Driven to make things right
11112,0,0.0,Q: What do you like to see on the opposite sex?<br>A: boobs
11113,0,0.0,Q: What do you most admire about your dad? Did you do anything special for fatheru2019s day?<br>A: He's gone  but Dad was the Strongest Person i ever knew
11114,0,0.0,Q: What do you prefer - spontaneity or stability?<br>A: Sponaneity
11115,0,0.0,Q: What do you think about capital punishment?<br>A: If it's proven that the Person actually took a life  then stick a needle in the fucker and throw him / her away
11116,0,0.0,N/a
11117,0,0.0,Q: What do you think about global warming?<br>A: it's Bunk
11118,0,0.0,Q: what do you think about men who like to be dominated  and ridiculed in bed?<br>A: LMAO suckers ! !
11119,0,0.0,Q: What do you think about our right to bare arms? Do you use it? Is it good or bad? Explain.<br>A: I use it I have several firearms  and I will never give it up
11120,0,0.0,Q: What do you think about PDA in public?<br>A: love it. BTW  PDA stands for Public Display of Affection  so to say  PDA in Public  is redundant
11121,0,0.0,Q: What do you think about people that don&#039;t support our troops :<br>A: Let them get IN FRONT of the troops
11122,0,0.0,Q: What do you think about plagiarism?<br>A: It's just Dumb and irresponable.
11123,0,0.0,Q: What do you think about teen engagements/love? Say  a 16 year old engaged and she hasn&#039;t finished school yet.<br>A: Too young  and should not be allowed
11124,0,0.0,Q: What do you think about Texas being the only state allowed to have their state flag at the same heighth as the American Flag? Why? If you don&#039;t know why they can do that  I know the answer  just ask me(;<br>A: because those Tex a Cans are ass holes
11125,0,0.0,Q: what do you think about women who fantasize about being raped? is it a slap in the face for women who were really raped and tramatized by it?<br>A: If it's consentual   then no. Remember  there are safe words and they should always be followed.  As long as it's kept as a Game  then no harm  no foul.
11126,0,0.0,Q: What do you think are some warning signs that someone is contemplating suicide?<br>A: I really don't know
11127,0,0.0,Q: What do you think is worse alcohol or weed?<br>A: it's the same
11128,0,0.0,Q: What do you think of Obama?<br>A: ( sigh ) he's trying  but he is falling FAR short of what he thought he could do.
11129,0,0.0,Q: What do you think of people that want to freeze their body after they die and then be brought back to life YEARS later in hope to find a cure for what they died for?<br>A: too afraid to die. We don't have the tech. to UN Freeze them  and probably never will. Too bad for them
11130,0,0.0,Q: What do you think of people who tan in tanning beds instead of the natural way?<br>A: it doesn't matter
11131,0,0.0,Q: What do you think of the guy that chose the firing squad over lethal injection in Utah? What would you have chose and why?<br>A: firing squad at least I could stand up
11132,0,0.0,Q: What do you think of the movie Kill Bill?<br>A: what a fun Movie ! !
11133,1,4.333333333333333,slutslut
11134,0,0.0,Q: What do you think would be the hardest thing for you to give up on?<br>A: beer
11135,0,0.0,Q: What does education mean to you?<br>A: being able to figure out and solve a promblem
11136,0,0.0,Q: What does giving your child chores enstill in the child? Do you have chores? What has chores positivly enstilled in you? Did it enstill anything negative in you? Will you give your child chores?<br>A: I give my Daughter chores. It gives them a sence of disapline  and takes care of the things I can't / dont have time for.
11137,0,0.0,Q: What does it mean to have sex thatu2019s on fire? :P<br>A: great sex
11138,0,0.0,Q: What does marriage mean to you ? Is it necessary if you would like to futher a stable relationship ?<br>A: Not necessary  but I liked it when I was married
11139,0,0.0,Q: What does the last text message you read say?r<br>A: do you like spamming people or getting spamed
11140,0,0.0,Q: What does your bathing suit look like for this Summer ? How comfortable are you in it ?<br>A: I have Superman Swim shorts  and i love them LOL
11141,0,0.0,Q: What does your typical breakfast meal look like?<br>A: 2 eggs  over easy. Bacon and toast
11142,0,0.0,Q: what drugs do you want to try?<br>A: I have done my share of drugs and am done with it I have enough problems with beer
11143,0,0.0,Q: what drugs have you done?<br>A: coke  ex   Meth and heroin
11144,0,0.0,Q: What effect does caffeine have on your body/brain  if any? How much do you have to consume to feel a physical effect from it [shaking  excited feelings  tapping a lot  etc.]? What do you think would happen if you suddenly stopped intaking caffeine?<br>A: I get headaches when I stop drinking it. If I have too much   I get the shakes a little
11145,0,0.0,Q: What element of nature is the most overlooked by the human race and then destroyed?<br>A: repoduction
11146,0,0.0,Q: what emotions do you feel towards me? :D<br>A: I like you
11147,0,0.0,Q: What era would you most want to live in?<br>A: this one. I have watched so many changes in the world. I used to program Computers with Doss. I remember when we had no cell phones  no metal detectors in school   and t.v.'s had no remotes It has been quit an expience. I wouldn't change the times that I have lived in
11148,0,0.0,Q: What ethnic background do you the most attractive  or least attractive? baha.. I have both in my contacts  so I&#039;m keeping my mouth shut on this one :P<br>A: Attracted to : Germans   cause I am one. Least : American Indians
11149,0,0.0,Q: What event in history do you find the most monumental ?<br>A: space travel that's when we found out that we could travel beyond our place in the Universe
11150,0,0.0,Q: What family activeties do you tend to avoid? Why?<br>A: I go to all Family actieties  I love those People
11151,0,0.0,Q: What flavor of soda do you drink most often? Which is your favorite?<br>A: I don't drink Soda
11152,0,0.0,Q: What hair and eye color do the majority of your friends have?<br>A: blond and blue
11153,0,0.0,Q: what if it was ur gf looking at you?? VV<br>A: What ?? I am not sure I know what you're asking
11154,1,1.6666666666666667,well then they probablly like being in Diapers like youwell then they probablly like being in Diapers like you
11155,0,0.0,Q: What instances is it the easiest for you to act completely selfish ? On a scale from 1-10 how often do you make decisions soley on what YOU want?<br>A: 10 I am EVERYTHING
11156,0,0.0,Q: What is 1 opinion that you have about me? your neighbor? and the dog across the street?<br>A: You're very sweet  and you have a big heart. my Neibor is very hot and sexy. There is no dog across the street
11157,0,0.0,Q: What is 1 trait/quality you look for in the opposite sex that you feel others would look upon as petty or nit-picky? Why is this trait/quality so important to you?<br>A: neatness I can't stand a dirty house / GF
11158,0,0.0,Q: what is a color that describes you?<br>A: Blue
11159,0,0.0,Q: What is a culture that you&#039;d like to learn more about and why? (Specifically from another country) Why does that culture interest you? What is your nationality&#039;s culture (if applicable)?<br>A: I am German I loved Brazil  and would like to go back
11160,0,0.0,Q: What is a culture that you&#039;d like to learn more about and why? (Specifically from another country) Why does that culture interest you? What is your nationality&#039;s culture (if applicable)?<br>A: I want to go back to Brazil and see more of that Place. I fell in Love with that country I am Danish and German  myself
11161,0,0.0,Q: What is a word you misspell a lot? For me  I&#039;m garenteed  nearly every time to misspell beileve <-- when it should be believe.........I have to think about it REALLY hard to get the right spelling lol.<br>A: although I use it alot  and never get it right LOL
11162,0,0.0,Q: What is an appropriate age to have sex ? married ?<br>A: sex / 15 married / 21
11163,0,0.0,Q: what is currently ON your fridge?<br>A: bread
11164,0,0.0,Q: What is life best described as?<br>A: a struggle
11165,0,0.0,Q: What is one album you are dying to have?<br>A: Pink's newest one
11166,0,0.0,Q: What is one article of clothing or clothing style you absolutely cannot stand on the opposite sex? For instance  I hate my men in flip flops!<br>A: Women in Ball Caps
11167,0,0.0,Q: What is one article of clothing you wish would die off?<br>A: tie diy Tee Shirts
11168,0,0.0,Q: What is one of your talents that not many people know of?<br>A: I can draw
11169,0,0.3333333333333333,Q: What is one personality trait that you are ashamed of for having ?<br>A: Being jelous
11170,0,0.0,Q: What is one thing that should only be acceptable for the opposite gender to do ?<br>A: wear dresses
11171,0,0.0,Q: What is one thing that you absolutely cannot stand and why is this? Can we prevent this as a society? If so  how?<br>A: Sloppy people
11172,0,0.0,Q: What is one thing that you did this week that gave you a sense of accomplishment? (:<br>A: mowed the Yard
11173,0,0.0,nothing else to add
11174,0,0.0,Q: What is overrated the most in your opinion? Explain.<br>A: Marriage I still love and even miss Her sometimes  but it's not all that
11175,0,0.0,Q: What is something in life  you&#039;ll never understand?<br>A: Death
11176,0,0.0,Q: What is something super nice a teacher/boss did for you that you wonu2019t ever forget?<br>A: Charlie King said &quot; Thank You for your Hard Work &quot; I never ever forgot that
11177,0,0.0,Q: What is something time will never erase?<br>A: the hurt of being divorced
11178,0,0.0,Q: What is something you are bad at?<br>A: Public Speaking
11179,0,0.0,Q: What is something you really want right now?<br>A: another beer
11180,0,0.0,Q: What is something you stand for 100%?<br>A: sex  beer and rock and roll
11181,0,0.0,Q: What is something you used to say youu2019d NEVER do  and now you do it often [if anything]? Is there anything you swear youu2019ll never do currently? What is it?<br>A: Nope
11182,0,0.0,Q: What is tagged?<br>A: a social network just Like Face Book
11183,0,0.0,Q: what is th wall paper on your cell/mobile phone ?r<br>A: I don't have a cell phone
11184,0,0.0,Q: what is the 1st thing u notice about th opersit sex ....... eyes  arse what ever catches ur attention 1st :)<br>A: Boobs
11185,0,0.0,Q: what is the 4th of july people? i keep getting asked what im doing  but im doing nothing? is it some special date or something? :L<br>A: American Idependace
11186,0,0.0,Q: What is the absolute worst thing about a newborn baby? C:<br>A: nothing. I love them
11187,0,0.0,Q: What is the best movie that you have seen in theaters recently?<br>A: Toy Story 3
11188,0,0.0,Q: What is the best way for you to break the ice with someone you find attractive? Does this work well for you? Do you become overly sociable? Why or why not?<br>A: I never become overly sociable. I am just me. I think &quot; Hello &quot; works just fine for me
11189,0,0.0,Q: What is the chemical formula for glucose without googling? I want to see how many of you paid attention in Chemisty. If you&#039;re not in high school yet  tell me your favorite biome.<br>A: I never took Chemistry
11190,0,0.0,Q: What is the closest thing to you shaped like a star  if anything at all?<br>A: I have a U.S. Flag on my wall with 48 Stars on it. It's really old  but I like it
11191,0,0.0,Q: What is the difference between Baptist churches and Churches of God?<br>A: I am not sure I am a Catholic  and have been to other Churches  but don't know the difference between Protestants Churches
11192,0,0.0,Q: What is the difference between being an Atheist and being an Agnostic?<br>A: Atheists do NOT believe in God Agnostic's Believe it when they see it
11193,0,0.0,Q: What is the fairest way to elect a new President/King for a country? Do you like the election process used by the USA? Why or why not?<br>A: America has a fair prosses
11194,0,0.0,Q: What is the first exhibit you stop at at the zoo / aquarium? I&#039;m asking because I&#039;m going to the San Antonio Zoo/Aquarium on Saturday.<br>A: the Polar bears  then the Lions
11195,0,0.0,Q: What is the greatest age difference you would allow your children to have one day ? for ex. my mother and her oldest sister are 20 years apart =O ikr. haha. But I mean there were 11 children inbetween so it was all good.<br>A: Good Q . I only have one Kid  so I don't know. I think 20 is extream.  I   myself would only want there to be no more than 10 years between siblings
11196,0,0.0,Q: What is the last song that you played or listened to more than 2 times in a row ? What was it ? Why ?<br>A: Pink  please don't leave me. It's so pretty and she sounds so loneky  that I had to re play it.
11197,0,0.0,Q: what is the last song you heard?<br>A: Katy Perry >> California Girlz
11198,0,0.0,Q: what is the last thing you said to someone and to who?<br>A: I love you  to my Mom
11199,0,0.0,Q: What is the longest term paper  essay  speech  story ect. you have ever written for school or elsewhere?<br>A: oh  I don't remember. I Graduated in 1985
11200,0,0.0,Q: What is the most common word in your vocabulary ? (:<br>A: fuck ( or mabey Pussy )
11201,0,0.0,Q: What is the most embarrassing thing your parents have seen you do?<br>A: masterbate
11202,0,0.0,Q: What is the most harmful thing youu2019ve ever done to your own body? Why did you do this thing?<br>A: I have scars all over my body. I didn't do it on Purpose  just part of my job.
11203,0,0.0,Q: What is the most unhealthy thing you eat/drink on a regular basis?<br>A: Beer everyday
11204,0,0.0,Q: What is the most unique name you&#039;ve ever heard? Who has this name?<br>A: I'm not sure
11205,0,0.0,Q: What is the name of the highschool you did/will attend ?<br>A: Jeffery City Wyoming. I graduated in 1985
11206,0,0.0,Q: What is the nearest amusment park to you?<br>A: IDK I think Six Flaggs in Denver
11207,0,0.0,Q: What is the one specific relationships deal breaker that can occur on a fist date? in other words.. what could a possible future bf/gf do that would turn you off from them completely on the first date?<br>A: rude manners
11208,0,0.0,Q: What is the one talent you wish you possessed?<br>A: I wish I could sing
11209,0,0.0,Q: What is the stupidest thing you&#039;ve done because someone dared you to?<br>A: jumped off a Rail Road Bridge. it was 90 feet to the water I was ok  but man was that dumb
11210,0,0.0,Q: What is the weather like right now for you? Its windy  around 70&#039;s in direct sunlight here :]<br>A: nice  calm and clear around 70 or so
11211,0,0.0,Q: What is the worst piece of advice you have ever received?<br>A: to leave my Wife
11212,0,0.0,Q: What is the worst thing a person could do to you and still be forgiven? Does forgiveness come easy for you?<br>A: yes it does My ex Wife came home with Herpies  and I didn't give it to her. But I did forgive her. I still left her   but I forgave her
11213,0,0.0,Q: What is the worst thing you have spilled on carpet? Did the stain come out?<br>A: beer and yes
11214,0,0.0,Q: What is the youngest age you can think of that it would be seen as appropriate to be pregnant ? Not by societies standards  but your own. (:<br>A: 15
11215,0,0.0,Q: What is ur fave alcoholic drink ? :)<br>A: beer
11216,0,0.0,Q: What is your absolute favorite candy ? I have a slight addiction to swedish fish... Mm you can not tell me it gets better than that (:<br>A: I drink beer and get all my sugar that way. I don't eat candy
11217,0,0.0,Q: what is your backround picture of... ?<br>A: LOL A Girl that I know that has a funny message
11218,0,0.0,Q: What is your Birth Stone? Birth Month? Chinese Zodiak? Astrological Sign?<br>A: I am a Gemini  but i don't know the rest I was born in June
11219,0,0.0,Q: What is your crush&#039;s initals?<br>A: DIz
11220,0,0.0,Q: what is your current favorite song (s)?<br>A: California Gurls by Katy perry
11221,0,0.0,Q: What is your daily dose of caffein if anything? coffee  monster  soda  candy?.. ect.<br>A: around 8 to 10 cups of coffee a day
11222,0,0.0,Q: what is your dream car ?<br>A: a Corvette
11223,0,0.0,Q: What is your dream career and how do you plan on achieving it?<br>A: pimp  and I am living it
11224,0,0.0,Q: What is your favorite Ben and Jerry&#039;s ice cream flavor?<br>A: I don't eat Ice Cream
11225,0,0.0,Q: What is your favorite flavor of Girl Scout cookies? When was the last time you purchased some?<br>A: Chocolate chip last year
11226,0,0.0,Q: What is your favorite food to have made on the barbecue? Can you cook on the barbecue  or do you just indulge when others cook on it?<br>A: Brughts  Baby ! !
11227,0,0.0,Q: What is your favorite hobby?<br>A: camping ridding my Harley is a close second
11228,0,0.0,Q: What is your favorite kids game?<br>A: I don't know mabey hide and seek
11229,0,0.0,Q: What is your favorite social networking site? How many hours a day would you say you spend on it? I&#039;m a tumblr addict. D;<br>A: Face Book a couple of Hours
11230,0,0.0,N/a
11231,0,0.0,n'a
11232,0,0.0,Q: what is your goal in life ....... how to you intend to reach it ?<br>A: to be a Hotel General Manager keep working hard
11233,0,0.0,Q: What is your home away from home  if you have one? Why do you feel so at home and comfortable here?<br>A: The Sinks Canyon   North of Lander  Wyoming. It's very Peaceful and Quiet
11234,0,0.0,Q: What is your middle name?<br>A: Michael
11235,0,0.0,Q: What is your opinion in the scenario of a suicide  who is more responsible.. the person now dead? or the person who caused them pain? Why?<br>A: the person now dead  because they didn't get the help they needed
11236,0,0.0,Q: What is your opinion on &quot;open&quot; relationships. I know quite a few couples that openly have multiple sexual partners. I don&#039;t necessarily agree w/ that.. my man should be getting sex from me  and only me.<br>A: Every one is different  and if it fits BOTH Partners then it's O.K
11237,0,0.0,Q: What is your opinion on body modifications? Do they really express one&#039;s individuality? How so?<br>A: It's their body  so they can do whatever they want. And yes  I think it does let them express their individuality.
11238,0,0.0,Q: What is your opinion on church and praying  if you have one? Why do you feel this way?<br>A: I love going to Church   and I pray all the time
11239,0,0.0,Q: What is your opinion on pit bulls? Dangerous animals or misunderstood?<br>A: mis treated
11240,0,0.0,Q: What is your opinion on pornography? Do you think this degrades women or men in anyway? why? why not?<br>A: It's ok  no it doesn't degrade people
11241,0,0.0,Q: What is your opinion on reality tv shows? Personally  I find them too entertaining to be real.. =P<br>A: they are scripted  and not real at all
11242,0,0.0,Q: What is your opinion on stem - cell research?<br>A: I think it should be allowed. Stem Cells can give us alot of Promise
11243,0,0.0,Q: What is your opinion on the death penalty? Explain.<br>A: if someone kills a Human Being  then shove a needle in that fuckers arm and take revenge
11244,0,0.0,Q: What is your opinion on why parents are sometimes strict?<br>A: we worry about our Kids
11245,0,0.0,Q: What is your quirkiest habit and how long have you had it?<br>A: the way I put on and take off my Socks / Boots
11246,0,0.0,Q: What is your true opinion on private school girls?<br>A: They aren't really that snobby or slutty you can find People like that anywhere
11247,0,0.0,April Kontostathis
11248,0,0.0,Q: What is your view on internet relationships? Explain.<br>A: I like them. they are just as reall as meeting someone in &quot; real life &quot;
11249,0,0.0,Q: What is your view on karma?<br>A: it doesn't exist
11250,0,0.0,Q: What is your weirdest talent?<br>A: picking my nose LMAO JK JK JK Swimming backwards
11251,0,0.0,Q: What is/was the main thing you are/were made fun of for in school  if anything? How did you deal with the comments people made about you?<br>A: I am tall and thin. Always have been. so it's always been a source of enjoyment for other people
11252,0,0.0,Q: What kind of area do you live in ? A small town  a HUGE city  the country  the mountains ? Describe it to me (:<br>A: Casper has 50 000 people it's close to Casper Mountain and Alcova Lake so there is lots to do
11253,0,0.0,Q: What kind of bug spray do you use when going outside ? &quot;OFF&quot; works amazingly well I&#039;ve learned (:<br>A: yes it does  and that's what I use
11254,0,0.0,Q: What kind of car do you drive? Who baught it for you?<br>A: A 1969 Chevy 3/4 ton truck I bought it
11255,0,0.0,Q: What kind of clotheing is almost a pet peeve for you or that you strongly dislike or find extremely unattractive?<br>A: baggy Pants
11256,0,0.0,Q: What kind of clothing do you find the most attractive on someone of the opposite sex ?<br>A: dresses
11257,0,0.0,Q: What kind of email do you have ? I have an aol &amp; gmail (:<br>A: Yahoo and Gmail
11258,0,0.0,Q: What kind of first impression is most common for others to percieve of you?<br>A: Cowboy
11259,0,0.0,Q: What kind of influence do your friends have on you ? On a scale from 1-10 how much of a BAD influence do they have on you ?<br>A: It's ME that has a bad influence on THEM LMAO
11260,0,0.0,Q: What kind of morals do you inculcate in your daughter?<br>A: to be Honest  and Kind  and help others
11261,0,0.0,Q: What kind of music can you just not stand to listen to?<br>A: Rap
11262,0,0.0,Q: what kind of phone do you currently have? i have an Env Touch(:<br>A: I don't have a cell phone
11263,0,0.0,Q: What kind of relationship do you have with your grandparents ?<br>A: I had a great Relationship with my Grand Parents  when they were alive
11264,0,0.0,Q: What kind of role models would Hitler have if he lived in current day? :P<br>A: Brack Obama
11265,0,0.0,Q: What kind/group of people are you most likely to judge at first site? For me its the extreme emo crowd.. I try to stay away from the &quot;guy liners&quot; and &quot;I only wear neon &amp; black&quot; kind of ppl.<br>A: I agree  and i do the same
11266,0,0.0,Q: What latest natural disaster occured nearest you? Apparently here we had Tornados in PA near the state colleges. Hbu?<br>A: nothing. Nada
11267,0,0.0,Q: What law do you think is pointless?<br>A: prostitution it's a victim less crime
11268,0,0.0,Q: What made you laugh today?<br>A: nothing  my Mom had a stroke last night and is in the Hospital so I am very worried
11269,0,0.0,Q: What made your birthday special?<br>A: Talking to my Daughter. She is pretty reserved  but she said that she Loved me  and was proud to be my Daughter. I just felt so Happy and Spiecial
11270,0,0.0,Q: What makes a person fake?<br>A: Being insincere
11271,0,0.0,Q: what makes someone ignorant?<br>A: making some one hurt intentinally   being Predujiced  not trying to advance yourself  just staying stagnet
11272,0,0.0,N/a
11273,0,0.0,Q: What makes you different from me? Why are we so unique? :]<br>A: our Souls
11274,0,0.0,Q: What manners do you ignore the most on a day to day basis (e.g. don&#039;t take off hat off in buildings  elbows on table  grooming in public ect.)<br>A: don't take my hat off in Buildings.
11275,0,0.0,Q: What morals do you have? Are there any morals you wish to find in a significant other?<br>A: I have very few  but I don't steal and I don't lie and I don't hurt people unnessasarly.
11276,0,0.0,Q: What morals do you have? Are there any morals you wish to find in a significant other?<br>A: I never lie. I am brutally honest  and want that in a partner
11277,0,0.0,N/a
11278,0,0.0,Q: What movie is coming out that is a MUST see for you? I&#039;ve seen previews on The Last Air Bender and I&#039;m dying to see it. :D Looks sooo good.<br>A: Ironman 2 and I saw it
11279,0,0.0,Q: What part of your body do u wash first?<br>A: chest
11280,0,0.0,Q: What piece of advice is given to you frequently that you have yet to excersize (<--follow  or do) ?<br>A: stop going to jail LMAO
11281,0,0.0,Q: What place is your hiding place?<br>A: That's a secreat
11282,0,0.0,Q: What position do you usually sleep in ? I sprawl out on my back with my arms and legs kind of flung everywhich way  very comfortable lol.<br>A: on my belly  hugging my pillow
11283,0,0.0,Q: what religion are you? have you/would you ever change religions? to what?<br>A: Catholic and NO !
11284,0,0.0,Q: what religion are you?<br>A: Catholic
11285,0,0.0,Q: What resteraunt  if any  do you eat at the most frequently ?<br>A: The Sandbar
11286,0,0.0,Q: what room are you in at the moment?<br>A: Living Room
11287,0,0.0,Q: What scene from a movie  book  or play would you most want to recreate in real life? Who would you play?<br>A: the Gun Fight at the O.K Corral Doc Holliday
11288,0,0.0,Q: What school subject did you like most and why?<br>A: History  I like knowing what happened before I was here
11289,0,0.0,Q: What school subject did you like most and why?<br>A: History  I like to know what happened before
11290,0,0.0,Q: What should FS have that it doesn&#039;t?<br>A: We should be able to message each other
11291,0,0.0,Q: What should the punishment be for a guy who has a 1 night stand with a girl and gets her pregnant  and he refuses to help in any way with the child? Is it his responsibility or is it the womanu2019s to wear protection?<br>A: it's BOTH of theirs. He's an ass for not helping  and she's stupid for not taking care of her own body. I am not sure there should be a Punishment  he has to live with the fact that he abandoned his Child
11292,0,0.0,Q: what size bed do you have ?<br>A: Queen
11293,0,0.0,Q: what size is your tv? i think mines like  a well..i dont know  i know its biger then a 72 inch. haha<br>A: 32&quot;
11294,0,0.0,Q: What size shirts do you usually wear  how about jeans ? I wear a medium in shirts for length  and an averaged 7 for jeans (:<br>A: medium shirts and pants are 32 in wiest  and 36 length
11295,0,0.0,Q: what song are you addicted to at the moment?<br>A: Pink  Please don't Leave Me
11296,0,0.0,Q: What song is ruined forever because of a past relationship? What happened?<br>A: Stevie Nicks  leather an Lace. I danced to that song at my Wedding. Now I can't listen to it
11297,0,0.0,Q: What sort of things/situations make you nervous?<br>A: Large Crowds of People
11298,0,0.0,Q: What store do you shop at the most?<br>A: Home Depo
11299,0,0.0,Q: What things annoy you know matter what?<br>A: loud talkers. Pushy People rudeness Going to someone's House and they are sloppy Housekeepers
11300,0,0.0,Q: What time did you get to bed last night ?<br>A: 11 pm
11301,0,0.0,Q: what time do u normally wake up in the morning ?<br>A: 6; 30 am
11302,0,0.0,Q: what time is it right now? and how long has this question been in your inbox?<br>A: 9; 55 pm  and I have no idia
11303,0,0.0,Q: what time is it......where ever u may live  its 4.35 here now :)<br>A: 3: 32 pm Mountain Standern Time
11304,0,0.0,Q: what turns you on ?<br>A: everything
11305,0,0.0,Q: What type of sex do you prefer more?<br>A: women  but I do like gay sex once in awhile
11306,0,0.0,Q: What type of sexual performance do you preform the most? Why?<br>A: Intercourse with women Oral with Men. I like the feeling of being inside a woman  but have to be in the mood to be penatrated myself
11307,0,0.0,Q: What type of work experience do you have?<br>A: I have been working in Hotels  and cruise ships doing Maintenace for 21 years
11308,0,0.0,Q: What type/brand of car/truck would you NEVER consider owning? Why?<br>A: DODGE they have a crappy brand and a shitty product
11309,0,0.0,Q: What was a popular game you used to play as a child ? (e.g. manhunt  hide &amp; seek  tag  hopscotch ect.)<br>A: hide and seek. As i got older  it was hide and seek with B B guns  now it is with Paint guns
11310,0,0.0,Q: What was the first national park you went to?<br>A: Yellowstone
11311,0,0.0,Q: What was the last book you read and what was it about?<br>A: the Ex Mrs Hedge Fund it's about a rich woman who finds out her Husband is cheating on her and then decendes into a Murky Sexual hedonisim to try and make herself feel better
11312,0,0.0,Q: What was the last book you read?<br>A: The Ex Mrs. Hedgefund
